nombre,codigoBarras,unidad,precio,costo,iva,stockMinimo,stockMaximo,ubicacion,categoria,generico,descuentoDia,porcentajeDescuento,inicioDescuentoDia,finDescuentoDia,promoCantidadRequerida,inicioPromoCantidad,finPromoCantidad,porcentaje,inicio,fin,descuentoINAPAM,lote1,fechaCaducidad1,cantidad1,lote2,fechaCaducidad2,cantidad2,proveedor,farmacia,imagen
Recarga Telefonica $65,4.68797E+13,PZA,65,61.75,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi920,31/12/2026,941,kjl1159,31/12/2027,4059,67ca29917616105911bf9585,67d73b3a6348d5c1f9b74313,
Recarga Telefonica $70,4.68797E+13,PZA,70,67.5,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi921,31/12/2026,610,kjl1160,31/12/2027,4390,67ca29917616105911bf9585,67d73b3a6348d5c1f9b74313,
Recarga Telefonica $80,4.68797E+13,PZA,80,76,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi922,31/12/2026,231,kjl1161,31/12/2027,4769,67ca29917616105911bf9585,67d73b3a6348d5c1f9b74313,
Recarga Telefonica $100,4.68797E+13,PZA,100,95,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi923,31/12/2026,1590,kjl1162,31/12/2027,3410,67ca29917616105911bf9585,67d73b3a6348d5c1f9b74313,
Recarga Telefonica $120,4.68797E+13,PZA,120,114,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi924,31/12/2026,1693,kjl1163,31/12/2027,3307,67ca29917616105911bf9585,67d73b3a6348d5c1f9b74313,
Recarga Telefonica $150,4.68797E+13,PZA,150,142.5,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi925,31/12/2026,1972,kjl1164,31/12/2027,3028,67ca29917616105911bf9585,67d73b3a6348d5c1f9b74313,
Recarga Telefonica $200,4.68797E+13,PZA,200,190,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi926,31/12/2026,1410,kjl1165,31/12/2027,3590,67ca29917616105911bf9585,67d73b3a6348d5c1f9b74313,
Recarga Telefonica $230,4.68797E+13,PZA,230,218.5,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi927,31/12/2026,1048,kjl1166,31/12/2027,3952,67ca29917616105911bf9585,67d73b3a6348d5c1f9b74313,
Recarga Telefonica $500,4.68797E+13,PZA,500,475,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi928,31/12/2026,704,kjl1167,31/12/2027,4296,67ca29917616105911bf9585,67d73b3a6348d5c1f9b74313,
Prueba Antígeno Covid-19 C/1 Pieza,7.50651E+12,PZA,150,81.2,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi929,31/12/2026,1368,kjl1168,31/12/2027,3632,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
Oxímetro Homecare Para Dedo,7.50226E+12,PZA,453,319,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi930,31/12/2026,445,kjl1169,31/12/2027,4555,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
Oximetro Pediatrico VITAL CARE C/1 pza,6.59526E+11,PZA,522,383.21,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi931,31/12/2026,896,kjl1170,31/12/2027,4104,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
OXIMETRO DE PULSO VITAL CARE PARA DEDO YX GRIS,6.59526E+11,PZA,468,373,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi932,31/12/2026,520,kjl1171,31/12/2027,4480,67ca29917616105911bf9565,67d73b3a6348d5c1f9b74313,
Oxímetro De Pulso Vital Care YX100,6.14143E+11,PZA,682,469.8,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi933,31/12/2026,1523,kjl1172,31/12/2027,3477,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
RESPIROMETRO INCENTIVO,7.503E+12,PZA,256,198,FALSE,20,5000,,VI,FALSE,,,,,,,,,,,TRUE,ghi934,31/12/2026,1889,kjl1173,31/12/2027,3111,67ca29917616105911bf956e,67d73b3a6348d5c1f9b74313,
INSPIROMETRO INCENTIVO,7.5004E+12,PZA,189,120,FALSE,20,5000,,VI,FALSE,,,,,,,,,,,TRUE,ghi935,31/12/2026,432,kjl1174,31/12/2027,4568,67ca29917616105911bf956e,67d73b3a6348d5c1f9b74313,
Inspirometro Polymed Incentivo Ejercitador Polyciser,7.50222E+12,PZA,256,194.88,FALSE,20,5000,,VI,FALSE,,,,,,,,,,,TRUE,ghi936,31/12/2026,457,kjl1175,31/12/2027,4543,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
BOTIQUIN PRIMEROS AUXILIOS JALOMA,7.59684E+11,PZA,32,25.88,FALSE,20,5000,,VI,FALSE,,,,,,,,,,,TRUE,ghi937,31/12/2026,518,kjl1176,31/12/2027,4482,67ca29917616105911bf956e,67d73b3a6348d5c1f9b74313,
PASTILLERO,7.71304E+12,PZA,22,15.5,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi938,31/12/2026,776,kjl1177,31/12/2027,4224,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
CORTADOR DE PASTILLAS,7.93969E+11,PZA,38,27.15,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi939,31/12/2026,723,kjl1178,31/12/2027,4277,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
CORTADOR DE PASTILLAS,7.71304E+12,PZA,38,28,FALSE,20,5000,,PEDIDOS,FALSE,,,,,,,,,,,TRUE,ghi940,31/12/2026,1623,kjl1179,31/12/2027,3377,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Crema Mustela Bebe 40 mL,3.50411E+12,PZA,134,101.08,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi941,31/12/2026,101,kjl1180,31/12/2027,4899,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
Crema Mustela Bebé Rozaduras 50 Ml,3.50411E+12,PZA,122,80.68,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi942,31/12/2026,1206,kjl1181,31/12/2027,3794,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
Crema Mustela Hydra Bebe 40 Ml,3.50411E+12,PZA,142,105.72,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi943,31/12/2026,558,kjl1182,31/12/2027,4442,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
GEL DE BAÑO SUAVE MUSTELA C/500 mL,3.50411E+12,PZA,189,106.45,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi944,31/12/2026,1717,kjl1183,31/12/2027,3283,67ca29917616105911bf9562,67d73b3a6348d5c1f9b74313,
LOCION CORPORAL MUSTELA PIEL NORMAL,3.50411E+12,PZA,208,139.5,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi945,31/12/2026,685,kjl1184,31/12/2027,4315,67ca29917616105911bf955d,67d73b3a6348d5c1f9b74313,
Locion Corporal Mustela Hydra Bebe 500 Ml,3.50411E+12,PZA,252,207.37,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi946,31/12/2026,1147,kjl1185,31/12/2027,3853,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
Crema Mustela 300 ml Hydra Bebe Corporal,3.50411E+12,PZA,208,164.02,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi947,31/12/2026,270,kjl1186,31/12/2027,4730,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
Shampoo JOHNSON'S Cabello Oscuro 200 ml,7.70203E+12,PZA,72,48.13,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi948,31/12/2026,1516,kjl1187,31/12/2027,3484,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Serum Booster Ponds Vs Manchas Vitamina C 30 g,7.50631E+12,PZA,139,119,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi949,31/12/2026,578,kjl1188,31/12/2027,4422,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
COPA MENSTRUAL PRO FEMME MODELO 2 C/1 PZA,7.50301E+12,PZA,398,333.82,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi950,31/12/2026,189,kjl1189,31/12/2027,4811,67ca29917616105911bf9565,67d73b3a6348d5c1f9b74313,
COPA MENSTRUAL PRO FEMME MODELO 1 C/1 PZA,7.50301E+12,PZA,398,333.82,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi951,31/12/2026,1129,kjl1190,31/12/2027,3871,67ca29917616105911bf9565,67d73b3a6348d5c1f9b74313,
PROTECTOR SOLAR KIDS NUVEL SUNCARE C/120 ML,7.50108E+12,PZA,79,62.5,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi952,31/12/2026,656,kjl1191,31/12/2027,4344,67ca29917616105911bf9565,67d73b3a6348d5c1f9b74313,
PROTECTOR SOLAR KIDS FOTOSUN UV C/125 ML,7.50225E+12,PZA,132,101.4,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi953,31/12/2026,1874,kjl1192,31/12/2027,3126,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
PROTECTOR SOLAR NIVEA SUN PROTECT Y FRESH SPORT SPRAY FPS 50 C/200 ML,4.0059E+12,PZA,239,192,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi954,31/12/2026,449,kjl1193,31/12/2027,4551,67ca29917616105911bf9565,67d73b3a6348d5c1f9b74313,
Crema A-Derma Biology A-R Anti-Rojeces 40 Ml,3.28277E+12,PZA,512,408.37,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi955,31/12/2026,755,kjl1194,31/12/2027,4245,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
Crema Facial Loreal Paris UV Defender Anti-Brillo 40 G,7.89971E+12,PZA,239,185.99,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi956,31/12/2026,685,kjl1195,31/12/2027,4315,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
Bloqueador Neutrogena Sun Fresh Sin color FPS 50 C/40 g,7.89101E+12,PZA,358,273.4,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi957,31/12/2026,446,kjl1196,31/12/2027,4554,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
Bloqueador Neutrogena Sun Fresh FPS 50 C/120 mL,7.89101E+12,PZA,239,182.9,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi958,31/12/2026,932,kjl1197,31/12/2027,4068,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
PROTECTOR SOLAR NIVEA SUN KIDS SWIM&PLAY FPS 50+ 150 ML,4.00581E+12,PZA,236,196,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi959,31/12/2026,278,kjl1198,31/12/2027,4722,67ca29917616105911bf955d,67d73b3a6348d5c1f9b74313,
JABON DOVE BABY NEUTRO C/ 90 G ,7.89115E+12,PZA,24,16,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi960,31/12/2026,1327,kjl1199,31/12/2027,3673,67ca29917616105911bf956d,67d73b3a6348d5c1f9b74313,
Toallitas Humedas Huggies Supreme C/80 pzas ,7.50643E+12,PZA,72,44.86,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi961,31/12/2026,91,kjl1200,31/12/2027,4909,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Toallitas Humedas Huggies Supreme C/80 pzas 2 PACK,7.50643E+12,PZA,126,82.05,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi962,31/12/2026,1477,kjl1201,31/12/2027,3523,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Toallitas Humedas Huggies Supreme C/80 pzas 2 PACK,7.50643E+12,PZA,126,80,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi963,31/12/2026,1010,kjl1202,31/12/2027,3990,67ca29917616105911bf957b,67d73b3a6348d5c1f9b74313,
Toallas Húmedas Escudo Antibacterial 50 Piezas,7.50643E+12,PZA,23,12.77,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi964,31/12/2026,1454,kjl1203,31/12/2027,3546,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
TOALLITAS CON ALCOHOL PROTEC C/100 PIEZAS,7.50105E+12,PZA,102,71.06,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi965,31/12/2026,678,kjl1204,31/12/2027,4322,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
PZA DE TOALLITAS CON ALCOHOL,562389,PZA,1,0.65,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi966,31/12/2026,540,kjl1205,31/12/2027,4460,67ca29917616105911bf956e,67d73b3a6348d5c1f9b74313,
TOALLITAS  HUMEDAS BBTIPS C/100,13117023008,PZA,76,38.79,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi967,31/12/2026,1898,kjl1206,31/12/2027,3102,67ca29917616105911bf955d,67d73b3a6348d5c1f9b74313,
Toallas Húmedas Kleenbebe absorsec C/90 pzas,7.50194E+12,PZA,26,16.95,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi968,31/12/2026,616,kjl1207,31/12/2027,4384,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
TOALLITAS  HUMEDAS ABSORSEC C/120,7.50194E+12,PZA,29,19.82,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi969,31/12/2026,913,kjl1208,31/12/2027,4087,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Toallitas Húmedas KleenBebé Kimbies C/90 Pzas,7.50643E+12,PZA,21,12.7,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi970,31/12/2026,23,kjl1209,31/12/2027,4977,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
TOALLITAS HUMEDAS SUAVELASTIC C/70,7.50194E+12,PZA,38,22.56,FALSE,20,5000,,MAMA Y BEBE,FALSE,,,,,,,,,,,TRUE,ghi971,31/12/2026,991,kjl1210,31/12/2027,4009,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Toallitas Humedas HUGGIES SUPREME C/72,7.50643E+12,PZA,58,38.57,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi972,31/12/2026,123,kjl1211,31/12/2027,4877,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
Toallitas Humedas HUGGIES CUIDADO HUMECTANTE C/80,7.50194E+12,PZA,49,29.75,FALSE,20,5000,,MAMA Y BEBE,FALSE,,,,,,,,,,,TRUE,ghi973,31/12/2026,176,kjl1212,31/12/2027,4824,67ca29917616105911bf9562,67d73b3a6348d5c1f9b74313,
Toallitas Humedas HUGGIES CUIDADO HIDRATANTE C/80,7.50194E+12,PZA,49,29.75,FALSE,20,5000,,MAMA Y BEBE,FALSE,,,,,,,,,,,TRUE,ghi974,31/12/2026,1340,kjl1213,31/12/2027,3660,67ca29917616105911bf9562,67d73b3a6348d5c1f9b74313,
Toallitas Humedas HUGGIES CUIDADO HIDRATANTE C/160,7.50643E+12,PZA,97,63.1,FALSE,20,5000,,MAMA Y BEBE,FALSE,,,,,,,,,,,TRUE,ghi975,31/12/2026,220,kjl1214,31/12/2027,4780,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
TOALLITAS HUMEDAS HUGGIES C/80 CUIDADO PURO,7.50194E+12,PZA,49,29.75,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi976,31/12/2026,1510,kjl1215,31/12/2027,3490,67ca29917616105911bf9562,67d73b3a6348d5c1f9b74313,
TOALLITAS HUMEDAS HUGGIES C/80 CUIDADO ESENCIAL,7.50194E+12,PZA,49,34.4,FALSE,20,5000,,MAMA Y BEBE,FALSE,,,,,,,,,,,TRUE,ghi977,31/12/2026,1153,kjl1216,31/12/2027,3847,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
TOALLITAS HUMEDAS HUGGIES C/80 CUIDADO HUMECTANTE,7.50284E+12,PZA,57.6,40.89,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi978,31/12/2026,1274,kjl1217,31/12/2027,3726,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
TOALLITAS  HUMEDA SUAVELASTIC C/100,96790,PZA,47,35.67,FALSE,20,5000,,MAMA Y BEBE,FALSE,,,,,,,,,,,TRUE,ghi979,31/12/2026,603,kjl1218,31/12/2027,4397,67ca29917616105911bf957b,67d73b3a6348d5c1f9b74313,
TOALLITAS  HUMEDA SUAVELASTIC C/100,7.50194E+12,PZA,47,22,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi980,31/12/2026,1327,kjl1219,31/12/2027,3673,67ca29917616105911bf955e,67d73b3a6348d5c1f9b74313,
TOALLITAS HUMEDA SUAVELASTIC 2 PACK C/200 PZAS,7.50194E+12,PZA,95,70.25,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi981,31/12/2026,1766,kjl1220,31/12/2027,3234,67ca29917616105911bf9561,67d73b3a6348d5c1f9b74313,
PARCHE DE SALICILATO DEL METILO C / 1 PIEZA,7.50111E+12,PZA,78,66.53,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi982,31/12/2026,1929,kjl1221,31/12/2027,3071,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
BLOQUEADOR SOLAR FACIAL CON COLOR NEUTROGENA SUN FRESH,7.89101E+12,PZA,364,273.4,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi983,31/12/2026,1173,kjl1222,31/12/2027,3827,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
BLOQUEADOR SOLAR FACIAL CON COLOR NEUTROGENA SUN FRESH,7.89101E+12,PZA,364,273.4,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi984,31/12/2026,336,kjl1223,31/12/2027,4664,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
Nanodrop PF Original 10 ML,7.36085E+11,PZA,688,573.13,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi985,31/12/2026,480,kjl1224,31/12/2027,4520,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
HIALURONATO DE SODIO GAAP OFTENO ,7.36085E+11,PZA,728,644.38,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi986,31/12/2026,1432,kjl1225,31/12/2027,3568,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
Zonaker Zero 0.4% Solución Oftálmica C/10 mL,840000925,PZA,470,389.3,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi987,31/12/2026,347,kjl1226,31/12/2027,4653,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
METFORMINA 1000 MG PREDIAL C/40 TAB,7.5011E+12,PZA,352,286.88,FALSE,20,5000,,PISO DE VENTA,FALSE,,,,,,,,,,,TRUE,ghi988,31/12/2026,1647,kjl1227,31/12/2027,3353,67ca29917616105911bf956e,67d73b3a6348d5c1f9b74313,
MACROGOL 17 G CONTUMAX C/15 SOBRES,7.50187E+12,PZA,475,397.5,FALSE,20,5000,,PEDIDOS,FALSE,,,,,,,,,,,TRUE,ghi989,31/12/2026,1613,kjl1228,31/12/2027,3387,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
MENSIFEM 2.8 C/60 TAB,4.0298E+12,PZA,832,704.6,FALSE,20,5000,,PEDIDOS,FALSE,,,,,,,,,,,TRUE,ghi990,31/12/2026,1205,kjl1229,31/12/2027,3795,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
LEVOTIROXINA 25 MCG EUTIROX C/50 TAB,7.5013E+12,PZA,232,173.91,FALSE,20,5000,,PEDIDOS,FALSE,,,,,,,,,,,TRUE,ghi991,31/12/2026,1673,kjl1230,31/12/2027,3327,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
LEVOTIROXINA 88 MCG EUTIROX C/50 TAB,7.5013E+12,PZA,487,423.93,FALSE,20,5000,,PEDIDOS,FALSE,,,,,,,,,,,TRUE,ghi992,31/12/2026,1983,kjl1231,31/12/2027,3017,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
LEVOTIROXINA 125 MCG EUTIROX C/50 TAB,7.5013E+12,PZA,716,613.43,FALSE,20,5000,,PEDIDOS,FALSE,,,,,,,,,,,TRUE,ghi993,31/12/2026,51,kjl1232,31/12/2027,4949,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
RIVAROXABAN 30 COMP 10 MG,7.50201E+12,PZA,229,198,FALSE,20,5000,,PEDIDOS,FALSE,,,,,,,,,,,TRUE,ghi994,31/12/2026,632,kjl1233,31/12/2027,4368,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
Kaliolite 0.5 G 50 Grageas,7.5013E+12,PZA,351,281.28,FALSE,20,5000,,PEDIDOS,FALSE,,,,,,,,,,,TRUE,ghi995,31/12/2026,221,kjl1234,31/12/2027,4779,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
Cloisone 250 Mg 100 Tabletas,7.50138E+12,PZA,1265,1149.44,FALSE,20,5000,,PEDIDOS,FALSE,,,,,,,,,,,TRUE,ghi996,31/12/2026,1724,kjl1235,31/12/2027,3276,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
FOrmula Infantil NAN AR Nacimiento 400 G,7.61303E+12,PZA,360,312.41,FALSE,20,5000,,PEDIDOS,FALSE,,,,,,,,,,,TRUE,ghi997,31/12/2026,1379,kjl1236,31/12/2027,3621,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
LEVETIRACETAM 100 MG / ML AMSA C/300 ML,7.50135E+12,PZA,384,331.2,FALSE,20,5000,,PEDIDOS,FALSE,,,,,,,,,,,TRUE,ghi998,31/12/2026,1068,kjl1237,31/12/2027,3932,67ca29917616105911bf956e,67d73b3a6348d5c1f9b74313,
"CLOROQUINA , CLOROPRON C/30 TAB 150 MG",7.50128E+12,PZA,286,212.06,FALSE,20,5000,,PEDIDOS,FALSE,,,,,,,,,,,TRUE,ghi999,31/12/2026,1411,kjl1238,31/12/2027,3589,67ca29917616105911bf956e,67d73b3a6348d5c1f9b74313,
VISINE SOL GOT C/15ML,7.50101E+12,PZA,115,70,FALSE,20,5000,,PEDIDOS,FALSE,,,,,,,,,,,TRUE,ghi1000,31/12/2026,1018,kjl1239,31/12/2027,3982,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
Metronidazol 400 mg / Diyodohidroxiquinoleina 200 mg FLAGENASE 400  C/30 Caps,7.5013E+12,PZA,202,176.23,FALSE,20,5000,,PEDIDOS,FALSE,,,,,,,,,,,TRUE,ghi1001,31/12/2026,1815,kjl1240,31/12/2027,3185,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
Linagliptina 5 mg TRAYENTA C/30 Tabs,7.50104E+12,PZA,1126,764.69,FALSE,20,5000,,PEDIDOS,FALSE,,,,,,,,,,,TRUE,ghi1002,31/12/2026,81,kjl1241,31/12/2027,4919,67ca29917616105911bf956c,67d73b3a6348d5c1f9b74313,
Crema Bioderma Pigmentbio Áreas Sensibles 75 Ml,3.7113E+11,PZA,579,529.83,FALSE,20,5000,,PEDIDOS,FALSE,,,,,,,,,,,TRUE,ghi1003,31/12/2026,1906,kjl1242,31/12/2027,3094,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
Ogestan 1 Mes 30 Cápsulas,7.50224E+12,PZA,594,525.86,FALSE,20,5000,,PEDIDOS,FALSE,,,,,,,,,,,TRUE,ghi1004,31/12/2026,1207,kjl1243,31/12/2027,3793,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
Thealoz Dúo 3 % Solución Oftálmica Frasco 10 Ml,3.66204E+12,PZA,718,624.75,FALSE,20,5000,,PEDIDOS,FALSE,,,,,,,,,,,TRUE,ghi1005,31/12/2026,1851,kjl1244,31/12/2027,3149,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
Moments 50 Mg 30 Tabletas,7.50125E+12,PZA,566,487.67,FALSE,20,5000,,PEDIDOS,FALSE,,,,,,,,,,,TRUE,ghi1006,31/12/2026,1673,kjl1245,31/12/2027,3327,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
"Acido alfa lipoico, omega 3, vit y min Dialavit C/30 Caps",7.50302E+12,PZA,245,195,FALSE,20,5000,,PEDIDOS,FALSE,,,,,,,,,,,TRUE,ghi1007,31/12/2026,1954,kjl1246,31/12/2027,3046,67ca29917616105911bf9568,67d73b3a6348d5c1f9b74313,
Lubrex Solución 0.5% 10 Ml Genérico Microgrp,7.50223E+12,PZA,316,235.98,FALSE,20,5000,,PEDIDOS,FALSE,,,,,,,,,,,TRUE,ghi1008,31/12/2026,531,kjl1247,31/12/2027,4469,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
Dimoflax 0.5/200 Mg 30 Cápsulas,7.50221E+12,PZA,874,733.91,FALSE,20,5000,,PEDIDOS,FALSE,,,,,,,,,,,TRUE,ghi1009,31/12/2026,579,kjl1248,31/12/2027,4421,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
Humylub Ofteno 1.8/1 Mg Gotas 15 Ml,7.36085E+11,PZA,492,429.1,FALSE,20,5000,,PEDIDOS,FALSE,,,,,,,,,,,TRUE,ghi1010,31/12/2026,1617,kjl1249,31/12/2027,3383,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
FOSFOMICINA 500 mg FOSSIN C/6 Caps,7.5013E+12,PZA,228,176.4,FALSE,20,5000,,PEDIDOS,FALSE,,,,,,,,,,,TRUE,ghi1011,31/12/2026,1099,kjl1250,31/12/2027,3901,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
Prosgutt 160/120 Mg 40 Cápsulas,7.50117E+12,PZA,695,625.81,FALSE,20,5000,,PEDIDOS,FALSE,,,,,,,,,,,TRUE,ghi1012,31/12/2026,193,kjl1251,31/12/2027,4807,67ca29917616105911bf9573,67d73b3a6348d5c1f9b74313,
AC.ALENDRONICO/VITAMINA D 70MG/5600UI TAB C/4,7.50128E+12,PZA,306,243.47,FALSE,20,5000,,PEDIDOS,FALSE,,,,,,,,,,,TRUE,ghi1013,31/12/2026,753,kjl1252,31/12/2027,4247,67ca29917616105911bf956c,67d73b3a6348d5c1f9b74313,
